* Project:       Midle
* File content:  soil physical parameters
* File name:     .\out\SoilPhysParam.csv
* Model version: Swap 4.0.1
* Generated at:  2023-01-03 14:23:37
layer,head(cm),theta(cm3.cm3),C(cm-1),RelSat(-),k(cm.d-1)
         2, -2.8228209E+00,  5.2167789E-01,  3.8176067E-03,  9.7648453E-01,  1.8067526E-03
         2, -3.1051030E+00,  5.2061594E-01,  3.7072131E-03,  9.7445790E-01,  1.6246985E-03
         2, -3.4156133E+00,  5.1948298E-01,  3.5911502E-03,  9.7229576E-01,  1.4570345E-03
         2, -3.7571747E+00,  5.1827727E-01,  3.4698990E-03,  9.6999480E-01,  1.3031468E-03
         2, -4.1328921E+00,  5.1699746E-01,  3.3440242E-03,  9.6755241E-01,  1.1623875E-03
         2, -4.5461813E+00,  5.1564255E-01,  3.2141658E-03,  9.6496669E-01,  1.0340803E-03
         2, -5.0007995E+00,  5.1421196E-01,  3.0810295E-03,  9.6223657E-01,  9.1752742E-04
         2, -5.5008794E+00,  5.1270557E-01,  2.9453729E-03,  9.5936178E-01,  8.1201695E-04
         2, -6.0509674E+00,  5.1112368E-01,  2.8079911E-03,  9.5634291E-01,  7.1682960E-04
         2, -6.6560641E+00,  5.0946706E-01,  2.6696996E-03,  9.5318140E-01,  6.3124612E-04
         2, -7.3216705E+00,  5.0773689E-01,  2.5313177E-03,  9.4987956E-01,  5.5455413E-04
         2, -8.0538375E+00,  5.0593481E-01,  2.3936511E-03,  9.4644047E-01,  4.8605458E-04
         2, -8.8592213E+00,  5.0406283E-01,  2.2574753E-03,  9.4286800E-01,  4.2506766E-04
         2, -9.7451434E+00,  5.0212335E-01,  2.1235210E-03,  9.3916671E-01,  3.7093794E-04
         2, -1.0719658E+01,  5.0011909E-01,  1.9924610E-03,  9.3534177E-01,  3.2303875E-04
         2, -1.1791624E+01,  4.9805303E-01,  1.8649000E-03,  9.3139892E-01,  2.8077567E-04
         2, -1.2970786E+01,  4.9592842E-01,  1.7413667E-03,  9.2734431E-01,  2.4358922E-04
         2, -1.4267864E+01,  4.9374868E-01,  1.6223092E-03,  9.2318450E-01,  2.1095657E-04
         2, -1.5694651E+01,  4.9151736E-01,  1.5080926E-03,  9.1892625E-01,  1.8239261E-04
         2, -1.7264116E+01,  4.8923811E-01,  1.3989995E-03,  9.1457655E-01,  1.5745016E-04
         2, -1.8990528E+01,  4.8691464E-01,  1.2952327E-03,  9.1014243E-01,  1.3571958E-04
         2, -2.0889580E+01,  4.8455062E-01,  1.1969196E-03,  9.0563096E-01,  1.1682786E-04
         2, -2.2978538E+01,  4.8214974E-01,  1.1041183E-03,  9.0104912E-01,  1.0043721E-04
         2, -2.5276392E+01,  4.7971557E-01,  1.0168243E-03,  8.9640376E-01,  8.6243360E-05
         2, -2.7804032E+01,  4.7725163E-01,  9.3497811E-04,  8.9170158E-01,  7.3973539E-05
         2, -3.0584435E+01,  4.7476128E-01,  8.5847310E-04,  8.8694901E-01,  6.3384361E-05
         2, -3.3642878E+01,  4.7224777E-01,  7.8716332E-04,  8.8215224E-01,  5.4259573E-05
         2, -3.7007166E+01,  4.6971419E-01,  7.2087098E-04,  8.7731716E-01,  4.6407793E-05
         2, -4.0707883E+01,  4.6716346E-01,  6.5939346E-04,  8.7244936E-01,  3.9660270E-05
         2, -4.4778671E+01,  4.6459835E-01,  6.0250980E-04,  8.6755411E-01,  3.3868716E-05
         2, -4.9256538E+01,  4.6202144E-01,  5.4998643E-04,  8.6263634E-01,  2.8903232E-05
         2, -5.4182192E+01,  4.5943514E-01,  5.0158229E-04,  8.5770065E-01,  2.4650359E-05
         2, -5.9600411E+01,  4.5684170E-01,  4.5705316E-04,  8.5275134E-01,  2.1011258E-05
         2, -6.5560452E+01,  4.5424320E-01,  4.1615531E-04,  8.4779237E-01,  1.7900040E-05
         2, -7.2116497E+01,  4.5164156E-01,  3.7864853E-04,  8.4282740E-01,  1.5242237E-05
         2, -7.9328147E+01,  4.4903853E-01,  3.4429854E-04,  8.3785979E-01,  1.2973413E-05
         2, -8.7260962E+01,  4.4643574E-01,  3.1287889E-04,  8.3289264E-01,  1.1037921E-05
         2, -9.5987058E+01,  4.4383466E-01,  2.8417235E-04,  8.2792875E-01,  9.3877865E-06
         2, -1.0558576E+02,  4.4123664E-01,  2.5797191E-04,  8.2297069E-01,  7.9817119E-06
         2, -1.1614434E+02,  4.3864290E-01,  2.3408147E-04,  8.1802081E-01,  6.7842016E-06
         2, -1.2775877E+02,  4.3605455E-01,  2.1231621E-04,  8.1308121E-01,  5.7647851E-06
         2, -1.4053465E+02,  4.3347259E-01,  1.9250267E-04,  8.0815381E-01,  4.8973371E-06
         2, -1.5458812E+02,  4.3089793E-01,  1.7447875E-04,  8.0324032E-01,  4.1594819E-06
         2, -1.7004693E+02,  4.2833137E-01,  1.5809349E-04,  7.9834232E-01,  3.5320747E-06
         2, -1.8705162E+02,  4.2577365E-01,  1.4320670E-04,  7.9346117E-01,  2.9987490E-06
         2, -2.0575678E+02,  4.2322542E-01,  1.2968861E-04,  7.8859813E-01,  2.5455255E-06
         2, -2.2633246E+02,  4.2068726E-01,  1.1741938E-04,  7.8375432E-01,  2.1604722E-06
         2, -2.4896571E+02,  4.1815969E-01,  1.0628854E-04,  7.7893071E-01,  1.8334118E-06
         2, -2.7386228E+02,  4.1564317E-01,  9.6194523E-05,  7.7412819E-01,  1.5556686E-06
         2, -3.0124851E+02,  4.1313811E-01,  8.7044079E-05,  7.6934753E-01,  1.3198513E-06
         2, -3.3137336E+02,  4.1064486E-01,  7.8751738E-05,  7.6458942E-01,  1.1196657E-06
         2, -3.6451069E+02,  4.0816373E-01,  7.1239272E-05,  7.5985445E-01,  9.4975479E-07
         2, -4.0096176E+02,  4.0569501E-01,  6.4435176E-05,  7.5514315E-01,  8.0556042E-07
         2, -4.4105794E+02,  4.0323893E-01,  5.8274166E-05,  7.5045598E-01,  6.8320611E-07
         2, -4.8516373E+02,  4.0079570E-01,  5.2696697E-05,  7.4579332E-01,  5.7939600E-07
         2, -5.3368010E+02,  3.9836549E-01,  4.7648511E-05,  7.4115551E-01,  4.9132881E-07
         2, -5.8704811E+02,  3.9594845E-01,  4.3080213E-05,  7.3654284E-01,  4.1662423E-07
         2, -6.4575293E+02,  3.9354470E-01,  3.8946861E-05,  7.3195554E-01,  3.5326020E-07
         2, -7.1032822E+02,  3.9115437E-01,  3.5207600E-05,  7.2739383E-01,  2.9951937E-07
         2, -7.8136104E+02,  3.8877751E-01,  3.1825312E-05,  7.2285785E-01,  2.5394346E-07
         2, -8.5949714E+02,  3.8641422E-01,  2.8766289E-05,  7.1834774E-01,  2.1529444E-07
         2, -9.4544686E+02,  3.8406453E-01,  2.5999940E-05,  7.1386360E-01,  1.8252141E-07
         2, -1.0399915E+03,  3.8172848E-01,  2.3498510E-05,  7.0940550E-01,  1.5473247E-07
         2, -1.1439907E+03,  3.7940611E-01,  2.1236835E-05,  7.0497348E-01,  1.3117076E-07
         2, -1.2583898E+03,  3.7709741E-01,  1.9192100E-05,  7.0056758E-01,  1.1119409E-07
         2, -1.3842287E+03,  3.7480241E-01,  1.7343631E-05,  6.9618780E-01,  9.4257622E-08
         2, -1.5226516E+03,  3.7252108E-01,  1.5672702E-05,  6.9183412E-01,  7.9899185E-08
         2, -1.6749168E+03,  3.7025342E-01,  1.4162351E-05,  6.8750653E-01,  6.7726738E-08
         2, -1.8424085E+03,  3.6799941E-01,  1.2797220E-05,  6.8320499E-01,  5.7407772E-08
         2, -2.0266493E+03,  3.6575902E-01,  1.1563407E-05,  6.7892943E-01,  4.8660284E-08
         2, -2.2293142E+03,  3.6353222E-01,  1.0448329E-05,  6.7467981E-01,  4.1245127E-08
         2, -2.4522457E+03,  3.6131896E-01,  9.4406005E-06,  6.7045604E-01,  3.4959504E-08
         2, -2.6974702E+03,  3.5911921E-01,  8.5299194E-06,  6.6625804E-01,  2.9631459E-08
         2, -2.9672172E+03,  3.5693292E-01,  7.7069669E-06,  6.6208573E-01,  2.5115187E-08
         2, -3.2639390E+03,  3.5476004E-01,  6.9633137E-06,  6.5793902E-01,  2.1287067E-08
         2, -3.5903329E+03,  3.5260052E-01,  6.2913366E-06,  6.5381779E-01,  1.8042290E-08
         2, -3.9493662E+03,  3.5045429E-01,  5.6841418E-06,  6.4972193E-01,  1.5291999E-08
         2, -4.3443028E+03,  3.4832131E-01,  5.1354960E-06,  6.4565135E-01,  1.2960863E-08
         2, -4.7787331E+03,  3.4620150E-01,  4.6397632E-06,  6.4160592E-01,  1.0985023E-08
         2, -5.2566064E+03,  3.4409482E-01,  4.1918484E-06,  6.3758553E-01,  9.3103412E-09
         2, -5.7822670E+03,  3.4200118E-01,  3.7871457E-06,  6.3359004E-01,  7.8909280E-09
         2, -6.3604937E+03,  3.3992054E-01,  3.4214914E-06,  6.2961934E-01,  6.6878822E-09
         2, -6.9965431E+03,  3.3785281E-01,  3.0911222E-06,  6.2567330E-01,  5.6682290E-09
         2, -7.6961974E+03,  3.3579793E-01,  2.7926369E-06,  6.2175178E-01,  4.8040174E-09
         2, -8.4658171E+03,  3.3375584E-01,  2.5229610E-06,  6.1785466E-01,  4.0715551E-09
         2, -9.3123988E+03,  3.3172646E-01,  2.2793164E-06,  6.1398180E-01,  3.4507600E-09
         2, -1.0243639E+04,  3.2970973E-01,  2.0591922E-06,  6.1013307E-01,  2.9246105E-09
         2, -1.1268003E+04,  3.2770557E-01,  1.8603195E-06,  6.0630833E-01,  2.4786788E-09
         2, -1.2394803E+04,  3.2571391E-01,  1.6806478E-06,  6.0250745E-01,  2.1007361E-09
         2, -1.3634283E+04,  3.2373467E-01,  1.5183243E-06,  5.9873029E-01,  1.7804176E-09
         2, -1.4997711E+04,  3.2176780E-01,  1.3716749E-06,  5.9497672E-01,  1.5089384E-09
         2, -1.6497483E+04,  3.1981321E-01,  1.2391867E-06,  5.9124658E-01,  1.2788523E-09
         2, -1.8147231E+04,  3.1787084E-01,  1.1194928E-06,  5.8753976E-01,  1.0838487E-09
         2, -1.9961954E+04,  3.1594060E-01,  1.0113582E-06,  5.8385611E-01,  9.1857866E-10
         2, -2.1958149E+04,  3.1402244E-01,  9.1366690E-07,  5.8019549E-01,  7.7850879E-10
         2, -2.4153964E+04,  3.1211627E-01,  8.2541062E-07,  5.7655776E-01,  6.5979682E-10
         2, -2.6569361E+04,  3.1022203E-01,  7.4567840E-07,  5.7294280E-01,  5.5918626E-10
         2, -2.9226297E+04,  3.0833964E-01,  6.7364716E-07,  5.6935045E-01,  4.7391710E-10
         2, -3.2148926E+04,  3.0646903E-01,  6.0857326E-07,  5.6578059E-01,  4.0165014E-10
         2, -3.5363819E+04,  3.0461013E-01,  5.4978485E-07,  5.6223307E-01,  3.4040282E-10
         2, -3.8900201E+04,  3.0276287E-01,  4.9667493E-07,  5.5870777E-01,  2.8849487E-10
         2, -4.2790221E+04,  3.0092718E-01,  4.4869509E-07,  5.5520454E-01,  2.4450221E-10
         2, -4.7069243E+04,  2.9910298E-01,  4.0534987E-07,  5.5172325E-01,  2.0721789E-10
         2, -5.1776167E+04,  2.9729021E-01,  3.6619165E-07,  5.4826376E-01,  1.7561900E-10
         2, -5.6953784E+04,  2.9548880E-01,  3.3081603E-07,  5.4482594E-01,  1.4883859E-10
         2, -6.2649163E+04,  2.9369867E-01,  2.9885766E-07,  5.4140967E-01,  1.2614192E-10
         2, -6.8914079E+04,  2.9191975E-01,  2.6998647E-07,  5.3801479E-01,  1.0690627E-10
         2, -7.5805487E+04,  2.9015199E-01,  2.4390427E-07,  5.3464119E-01,  9.0603876E-11
         2, -8.3386035E+04,  2.8839530E-01,  2.2034165E-07,  5.3128873E-01,  7.6787451E-11
         2, -9.1724639E+04,  2.8664962E-01,  1.9905525E-07,  5.2795728E-01,  6.5077912E-11
         2, -1.0089710E+05,  2.8491487E-01,  1.7982518E-07,  5.2464671E-01,  5.5153981E-11
         2, -1.1098681E+05,  2.8319101E-01,  1.6245281E-07,  5.2135688E-01,  4.6743371E-11
         2, -1.2208549E+05,  2.8147794E-01,  1.4675869E-07,  5.1808768E-01,  3.9615315E-11
         2, -1.3429404E+05,  2.7977562E-01,  1.3258070E-07,  5.1483897E-01,  3.3574234E-11
         2, -1.4772345E+05,  2.7808397E-01,  1.1977238E-07,  5.1161062E-01,  2.8454375E-11
         2, -1.6249579E+05,  2.7640292E-01,  1.0820142E-07,  5.0840251E-01,  2.4115259E-11
         2, -1.7874537E+05,  2.7473240E-01,  9.7748292E-08,  5.0521451E-01,  2.0437828E-11
         2, -1.9661991E+05,  2.7307236E-01,  8.8305001E-08,  5.0204650E-01,  1.7321182E-11
         2, -2.1628190E+05,  2.7142273E-01,  7.9773996E-08,  4.9889834E-01,  1.4679803E-11
         2, -2.3791009E+05,  2.6978344E-01,  7.2067148E-08,  4.9576993E-01,  1.2441219E-11
         2, -2.6170110E+05,  2.6815443E-01,  6.5104839E-08,  4.9266112E-01,  1.0544004E-11
         2, -2.8787121E+05,  2.6653563E-01,  5.8815142E-08,  4.8957181E-01,  8.9361033E-12
         2, -3.1665833E+05,  2.6492698E-01,  5.3133079E-08,  4.8650187E-01,  7.5733977E-12
         2, -3.4832416E+05,  2.6332841E-01,  4.7999949E-08,  4.8345117E-01,  6.4184966E-12
         2, -3.8315658E+05,  2.6173987E-01,  4.3362721E-08,  4.8041960E-01,  5.4397113E-12
         2, -4.2147224E+05,  2.6016129E-01,  3.9173488E-08,  4.7740704E-01,  4.6101850E-12
         2, -4.6361946E+05,  2.5859261E-01,  3.5388971E-08,  4.7441337E-01,  3.9071568E-12
         2, -5.0998141E+05,  2.5703376E-01,  3.1970070E-08,  4.7143847E-01,  3.3113365E-12
         2, -5.6097955E+05,  2.5548469E-01,  2.8881465E-08,  4.6848222E-01,  2.8063754E-12
         2, -6.1707750E+05,  2.5394532E-01,  2.6091247E-08,  4.6554451E-01,  2.3784181E-12
         2, -6.7878525E+05,  2.5241562E-01,  2.3570589E-08,  4.6262522E-01,  2.0157219E-12
         2, -7.4666378E+05,  2.5089550E-01,  2.1293448E-08,  4.5972424E-01,  1.7083350E-12
         2, -8.2133016E+05,  2.4938491E-01,  1.9236301E-08,  4.5684144E-01,  1.4478229E-12
         2, -9.0346317E+05,  2.4788380E-01,  1.7377892E-08,  4.5397672E-01,  1.2270375E-12
         2, -9.9380949E+05,  2.4639210E-01,  1.5699023E-08,  4.5112996E-01,  1.0399207E-12
         2, -1.0931904E+06,  2.4490975E-01,  1.4182348E-08,  4.4830106E-01,  8.8133818E-13
         2, -1.2025095E+06,  2.4343670E-01,  1.2812198E-08,  4.4548989E-01,  7.4693868E-13
         2, -1.3227604E+06,  2.4197289E-01,  1.1574417E-08,  4.4269635E-01,  6.3303440E-13
         2, -1.4550365E+06,  2.4051825E-01,  1.0456218E-08,  4.3992032E-01,  5.3649993E-13
         2, -1.6005401E+06,  2.3907273E-01,  9.4460467E-09,  4.3716171E-01,  4.5468645E-13
         2, -1.7605941E+06,  2.3763628E-01,  8.5334679E-09,  4.3442039E-01,  3.8534911E-13
         2, -1.9366535E+06,  2.3620884E-01,  7.7090528E-09,  4.3169626E-01,  3.2658535E-13
         2, -2.1303189E+06,  2.3479035E-01,  6.9642840E-09,  4.2898921E-01,  2.7678276E-13
         2, -2.3433508E+06,  2.3338075E-01,  6.2914670E-09,  4.2629914E-01,  2.3457481E-13
         2, -2.5776859E+06,  2.3197999E-01,  5.6836505E-09,  4.2362594E-01,  1.9880335E-13
         2, -2.8354545E+06,  2.3058802E-01,  5.1345549E-09,  4.2096950E-01,  1.6848685E-13
         2, -3.1189999E+06,  2.2920477E-01,  4.6385073E-09,  4.1832972E-01,  1.4279347E-13
         2, -3.4308999E+06,  2.2783020E-01,  4.1903826E-09,  4.1570649E-01,  1.2101819E-13
         2, -3.7739899E+06,  2.2646425E-01,  3.7855510E-09,  4.1309970E-01,  1.0256354E-13
         2, -4.1513889E+06,  2.2510686E-01,  3.4198301E-09,  4.1050927E-01,  8.6923119E-14
         2, -4.5665278E+06,  2.2375798E-01,  3.0894413E-09,  4.0793508E-01,  7.3667786E-14
         2, -5.0231805E+06,  2.2241756E-01,  2.7909713E-09,  4.0537703E-01,  6.2433823E-14
         2, -5.5254986E+06,  2.2108555E-01,  2.5213364E-09,  4.0283502E-01,  5.2912982E-14
         2, -6.0780485E+06,  2.1976189E-01,  2.2777508E-09,  4.0030895E-01,  4.4844022E-14
         2, -6.6858533E+06,  2.1844653E-01,  2.0576979E-09,  3.9779873E-01,  3.8005536E-14
         2, -7.3544386E+06,  2.1713942E-01,  1.8589043E-09,  3.9530424E-01,  3.2209885E-14
         2, -8.0898825E+06,  2.1584051E-01,  1.6793161E-09,  3.9282540E-01,  2.7298041E-14
         2, -8.8988707E+06,  2.1454974E-01,  1.5170778E-09,  3.9036209E-01,  2.3135228E-14
         2, -9.7887578E+06,  2.1326706E-01,  1.3705133E-09,  3.8791424E-01,  1.9607223E-14
         2, -1.0000000E+07,  2.1298083E-01,  1.3396732E-09,  3.8736800E-01,  1.8893794E-14
         3,  0.0000000E+00,  5.0600000E-01,  1.0000000E-11,  1.0000000E+00,  9.5100000E-01
         3, -1.0000000E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099998E-01
         3, -1.1000000E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099997E-01
         3, -1.2100000E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099997E-01
         3, -1.3310000E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099997E-01
         3, -1.4641000E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099997E-01
         3, -1.6105100E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099996E-01
         3, -1.7715610E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099996E-01
         3, -1.9487171E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099995E-01
         3, -2.1435888E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099995E-01
         3, -2.3579477E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099994E-01
         3, -2.5937425E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099994E-01
         3, -2.8531167E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099993E-01
         3, -3.1384284E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099993E-01
         3, -3.4522712E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099992E-01
         3, -3.7974983E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099991E-01
         3, -4.1772482E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099990E-01
         3, -4.5949730E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099989E-01
         3, -5.0544703E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099988E-01
         3, -5.5599173E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099987E-01
         3, -6.1159090E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099985E-01
         3, -6.7274999E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099984E-01
         3, -7.4002499E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099982E-01
         3, -8.1402749E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099981E-01
         3, -8.9543024E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099979E-01
         3, -9.8497327E-07,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099977E-01
         3, -1.0834706E-06,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099974E-01
         3, -1.1918177E-06,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099972E-01
         3, -1.3109994E-06,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099969E-01
         3, -1.4420994E-06,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099966E-01
         3, -1.5863093E-06,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099962E-01
         3, -1.7449402E-06,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099959E-01
         3, -1.9194342E-06,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099954E-01
         3, -2.1113777E-06,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099950E-01
         3, -2.3225154E-06,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099945E-01
         3, -2.5547670E-06,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099939E-01
         3, -2.8102437E-06,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099933E-01
         3, -3.0912681E-06,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099927E-01
         3, -3.4003949E-06,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099919E-01
         3, -3.7404343E-06,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099911E-01
         3, -4.1144778E-06,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099902E-01
         3, -4.5259256E-06,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099893E-01
         3, -4.9785181E-06,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099882E-01
         3, -5.4763699E-06,  5.0600000E-01,  4.3964027E-04,  1.0000000E+00,  9.5099870E-01
         3, -6.0240069E-06,  5.0600000E-01,  4.3964027E-04,  9.9999999E-01,  9.5099857E-01
         3, -6.6264076E-06,  5.0600000E-01,  4.3964027E-04,  9.9999999E-01,  9.5099843E-01
         3, -7.2890484E-06,  5.0600000E-01,  4.3964027E-04,  9.9999999E-01,  9.5099827E-01
         3, -8.0179532E-06,  5.0600000E-01,  4.3964027E-04,  9.9999999E-01,  9.5099810E-01
         3, -8.8197485E-06,  5.0600000E-01,  4.3964027E-04,  9.9999999E-01,  9.5099791E-01
         3, -9.7017234E-06,  5.0600000E-01,  4.3964027E-04,  9.9999999E-01,  9.5099770E-01
         3, -1.0671896E-05,  5.0600000E-01,  4.3964027E-04,  9.9999999E-01,  9.5099747E-01
         3, -1.1739085E-05,  5.0599999E-01,  4.3964027E-04,  9.9999999E-01,  9.5099721E-01
         3, -1.2912994E-05,  5.0599999E-01,  4.3964027E-04,  9.9999999E-01,  9.5099694E-01
         3, -1.4204293E-05,  5.0599999E-01,  4.3964027E-04,  9.9999999E-01,  9.5099663E-01
         3, -1.5624723E-05,  5.0599999E-01,  4.3964027E-04,  9.9999999E-01,  9.5099629E-01
         3, -1.7187195E-05,  5.0599999E-01,  4.3964027E-04,  9.9999998E-01,  9.5099592E-01
         3, -1.8905914E-05,  5.0599999E-01,  4.3964027E-04,  9.9999998E-01,  9.5099551E-01
         3, -2.0796506E-05,  5.0599999E-01,  4.3964027E-04,  9.9999998E-01,  9.5099507E-01
         3, -2.2876156E-05,  5.0599999E-01,  4.3964027E-04,  9.9999998E-01,  9.5099457E-01
         3, -2.5163772E-05,  5.0599999E-01,  4.3964027E-04,  9.9999998E-01,  9.5099403E-01
         3, -2.7680149E-05,  5.0599999E-01,  4.3964027E-04,  9.9999997E-01,  9.5099343E-01
         3, -3.0448164E-05,  5.0599999E-01,  4.3964027E-04,  9.9999997E-01,  9.5099278E-01
         3, -3.3492980E-05,  5.0599999E-01,  4.3964027E-04,  9.9999997E-01,  9.5099205E-01
         3, -3.6842278E-05,  5.0599998E-01,  4.3964027E-04,  9.9999997E-01,  9.5099126E-01
         3, -4.0526506E-05,  5.0599998E-01,  4.3964027E-04,  9.9999996E-01,  9.5099038E-01
         3, -4.4579157E-05,  5.0599998E-01,  4.3964027E-04,  9.9999996E-01,  9.5098942E-01
         3, -4.9037073E-05,  5.0599998E-01,  4.3964027E-04,  9.9999996E-01,  9.5098837E-01
         3, -5.3940780E-05,  5.0599998E-01,  4.3964027E-04,  9.9999995E-01,  9.5098720E-01
         3, -5.9334858E-05,  5.0599997E-01,  4.3964027E-04,  9.9999995E-01,  9.5098592E-01
         3, -6.5268344E-05,  5.0599997E-01,  4.3964027E-04,  9.9999994E-01,  9.5098451E-01
         3, -7.1795178E-05,  5.0599997E-01,  4.3964027E-04,  9.9999994E-01,  9.5098297E-01
         3, -7.8974696E-05,  5.0599997E-01,  4.3964027E-04,  9.9999993E-01,  9.5098126E-01
         3, -8.6872165E-05,  5.0599996E-01,  4.3964027E-04,  9.9999992E-01,  9.5097939E-01
         3, -9.5559382E-05,  5.0599996E-01,  4.3964027E-04,  9.9999991E-01,  9.5097733E-01
         3, -1.0511532E-04,  5.0599995E-01,  4.3964027E-04,  9.9999990E-01,  9.5097506E-01
         3, -1.1562685E-04,  5.0599995E-01,  4.3964027E-04,  9.9999990E-01,  9.5097257E-01
         3, -1.2718954E-04,  5.0599994E-01,  4.3964027E-04,  9.9999988E-01,  9.5096982E-01
         3, -1.3990849E-04,  5.0599994E-01,  4.3964027E-04,  9.9999987E-01,  9.5096681E-01
         3, -1.5389934E-04,  5.0599993E-01,  4.3964027E-04,  9.9999986E-01,  9.5096349E-01
         3, -1.6928927E-04,  5.0599993E-01,  4.3964027E-04,  9.9999985E-01,  9.5095983E-01
         3, -1.8621820E-04,  5.0599992E-01,  4.3964027E-04,  9.9999983E-01,  9.5095582E-01
         3, -2.0484002E-04,  5.0599991E-01,  4.3964027E-04,  9.9999981E-01,  9.5095140E-01
         3, -2.2532402E-04,  5.0599990E-01,  4.3964027E-04,  9.9999980E-01,  9.5094654E-01
         3, -2.4785643E-04,  5.0599989E-01,  4.3964027E-04,  9.9999978E-01,  9.5094119E-01
         3, -2.7264207E-04,  5.0599988E-01,  4.3964027E-04,  9.9999975E-01,  9.5093531E-01
         3, -2.9990628E-04,  5.0599987E-01,  4.3964027E-04,  9.9999973E-01,  9.5092884E-01
         3, -3.2989690E-04,  5.0599985E-01,  4.3964027E-04,  9.9999970E-01,  9.5092173E-01
         3, -3.6288659E-04,  5.0599984E-01,  4.3964027E-04,  9.9999967E-01,  9.5091390E-01
         3, -3.9917525E-04,  5.0599982E-01,  4.3964027E-04,  9.9999964E-01,  9.5090529E-01
         3, -4.3909278E-04,  5.0599981E-01,  4.3964027E-04,  9.9999960E-01,  9.5089582E-01
         3, -4.8300206E-04,  5.0599979E-01,  4.3964027E-04,  9.9999956E-01,  9.5088540E-01
         3, -5.3130226E-04,  5.0599977E-01,  4.3964027E-04,  9.9999952E-01,  9.5087394E-01
         3, -5.8443249E-04,  5.0599974E-01,  4.3964027E-04,  9.9999947E-01,  9.5086134E-01
         3, -6.4287574E-04,  5.0599972E-01,  4.3964027E-04,  9.9999942E-01,  9.5084747E-01
         3, -7.0716331E-04,  5.0599969E-01,  4.3964027E-04,  9.9999936E-01,  9.5083222E-01
         3, -7.7787964E-04,  5.0599966E-01,  4.3964027E-04,  9.9999930E-01,  9.5081544E-01
         3, -8.5566760E-04,  5.0599962E-01,  4.3964027E-04,  9.9999923E-01,  9.5079698E-01
         3, -9.4123437E-04,  5.0599959E-01,  4.3964027E-04,  9.9999915E-01,  9.5077668E-01
         3, -1.0353578E-03,  5.0599954E-01,  4.3964027E-04,  9.9999906E-01,  9.5075435E-01
         3, -1.1388936E-03,  5.0599950E-01,  4.3964027E-04,  9.9999897E-01,  9.5072979E-01
         3, -1.2527829E-03,  5.0599945E-01,  4.3964027E-04,  9.9999887E-01,  9.5070276E-01
